OsmId,Name,Amenity,Shop,Cuisine,City,Street,HouseNumber,Postcode,Website,Phone,OpeningHours,Latitude,Longitude,OsmTimestamp,OsmTimestampParsed,DaysSinceUpdate,RecentlyUpdated,NameNorm,NameLength,HasCity,HasStreet,HasHouseNumber,HasPostcode,HasWebsite,HasPhone,HasOpeningHours,HasCuisine,HasCoordinates,Geo_OsmId,Geo_Name,Geo_Amenity,Geo_Shop,Geo_Cuisine,Geo_City,Geo_Street,Geo_HouseNumber,Geo_Postcode,Geo_Website,Geo_Phone,Geo_OpeningHours,Geo_Latitude,Geo_Longitude,Geo_OsmTimestamp,Geo_OsmTimestampParsed,Geo_DaysSinceUpdate,Geo_RecentlyUpdated,Geo_NameNorm,Geo_NameLength,Geo_HasCity,Geo_HasStreet,Geo_HasHouseNumber,Geo_HasPostcode,Geo_HasWebsite,Geo_HasPhone,Geo_HasOpeningHours,Geo_HasCuisine,Geo_HasCoordinates,Geo_CityGeo,Geo_StreetGeo,Geo_HouseNumberGeo,Geo_PostcodeGeo,Geo_ReverseAddressGeo,Score,Status
8402451852,Dairy Queen,restaurant,,,,,,,,,,41.0400774,-81.5017949,2021-02-07T16:50:54Z,2021-02-07 16:50:54+00:00,1751,0,dairy queen,11,0,0,0,0,0,0,0,0,1,8402451852,Dairy Queen,restaurant,,,,,,,,,,41.0400774,-81.5017949,2021-02-07T16:50:54Z,2021-02-07 16:50:54+00:00,1751,0,dairy queen,11,0,0,0,0,0,0,0,0,1,Akron,East Wilbeth Road,,44306,"{'amenity': 'Dairy Queen', 'road': 'East Wilbeth Road', 'neighbourhood': 'Thomastown', 'suburb': 'Firestone Park', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8423416703,Stevos Tavern,bar,,,,,,,,,,41.0722849,-81.4568062,2025-07-11T16:48:13Z,2025-07-11 16:48:13+00:00,136,1,stevos tavern,13,0,0,0,0,0,0,0,0,1,8423416703,Stevos Tavern,bar,,,,,,,,,,41.0722849,-81.4568062,2025-07-11T16:48:13Z,2025-07-11 16:48:13+00:00,136,1,stevos tavern,13,0,0,0,0,0,0,0,0,1,Akron,The Brooklands Street,,44305,"{'amenity': 'Stevos Tavern', 'road': 'The Brooklands Street', 'neighbourhood': 'Brittain', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44305', 'country': 'United States of America', 'country_code': 'us'}",12.0,LikelyInvalid
8423416705,Circle K,,convenience,,,,,,https://www.circlek.com/store-locator/US/akron/1842-newton-st/4705418,,,41.0724573,-81.4565789,2025-08-27T18:02:47Z,2025-08-27 18:02:47+00:00,89,1,circle k,8,0,0,0,0,1,0,0,0,1,8423416705,Circle K,,convenience,,,,,,https://www.circlek.com/store-locator/US/akron/1842-newton-st/4705418,,,41.0724573,-81.4565789,2025-08-27T18:02:47Z,2025-08-27 18:02:47+00:00,89,1,circle k,8,0,0,0,0,1,0,0,0,1,Akron,Newton Street,,44278,"{'shop': 'Circle K', 'road': 'Newton Street', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44278', 'country': 'United States of America', 'country_code': 'us'}",22.0,LikelyInvalid
8492052600,WingStreet,fast_food,,wings,,,,,,,,41.0864056,-81.4409975,2024-01-16T03:07:08Z,2024-01-16 03:07:08+00:00,679,0,wingstreet,10,0,0,0,0,0,0,0,1,1,8492052600,WingStreet,fast_food,,wings,,,,,,,,41.0864056,-81.4409975,2024-01-16T03:07:08Z,2024-01-16 03:07:08+00:00,679,0,wingstreet,10,0,0,0,0,0,0,0,1,1,Tallmadge,South Avenue,,44278,"{'amenity': 'WingStreet', 'road': 'South Avenue', 'town': 'Tallmadge', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44278', 'country': 'United States of America', 'country_code': 'us'}",12.0,LikelyInvalid
8577227953,Circle K,,convenience,,,,,,,,,41.046495,-81.4915925,2024-01-16T03:07:09Z,2024-01-16 03:07:09+00:00,679,0,circle k,8,0,0,0,0,0,0,0,0,1,8577227953,Circle K,,convenience,,,,,,,,,41.046495,-81.4915925,2024-01-16T03:07:09Z,2024-01-16 03:07:09+00:00,679,0,circle k,8,0,0,0,0,0,0,0,0,1,Akron,East Archwood Avenue,,44306,"{'shop': 'Circle K', 'road': 'East Archwood Avenue', 'neighbourhood': 'East Akron', 'suburb': 'South Akron', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8577228093,LaCruise Drive Thru,,convenience,,,,,,,,,41.0476692,-81.4908703,2021-03-31T01:08:48Z,2021-03-31 01:08:48+00:00,1700,0,lacruise drive thru,19,0,0,0,0,0,0,0,0,1,8577228093,LaCruise Drive Thru,,convenience,,,,,,,,,41.0476692,-81.4908703,2021-03-31T01:08:48Z,2021-03-31 01:08:48+00:00,1700,0,lacruise drive thru,19,0,0,0,0,0,0,0,0,1,Akron,Welton Avenue,,44306,"{'shop': 'LaCruise Drive Thru', 'road': 'Welton Avenue', 'neighbourhood': 'East Akron', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44306', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8663684392,Fire & Ice,restaurant,,,,,,,,,,41.0436255,-81.4575485,2021-04-25T02:21:59Z,2021-04-25 02:21:59+00:00,1675,0,fire & ice,10,0,0,0,0,0,0,0,0,1,8663684392,Fire & Ice,restaurant,,,,,,,,,,41.0436255,-81.4575485,2021-04-25T02:21:59Z,2021-04-25 02:21:59+00:00,1675,0,fire & ice,10,0,0,0,0,0,0,0,0,1,Akron,Hillman Road,,44312,"{'amenity': 'Fire & Ice', 'road': 'Hillman Road', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8663684393,Dilly's,restaurant,,,,,,,https://www.doubledilly.com/,,,41.043607,-81.4581879,2023-11-05T23:49:50Z,2023-11-05 23:49:50+00:00,750,0,dilly's,7,0,0,0,0,1,0,0,0,1,8663684393,Dilly's,restaurant,,,,,,,https://www.doubledilly.com/,,,41.043607,-81.4581879,2023-11-05T23:49:50Z,2023-11-05 23:49:50+00:00,750,0,dilly's,7,0,0,0,0,1,0,0,0,1,Akron,Triplett Boulevard,,44316,"{'amenity': ""Dilly's"", 'road': 'Triplett Boulevard', 'suburb': 'Ellet', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44316', 'country': 'United States of America', 'country_code': 'us'}",13.0,LikelyInvalid
8663684777,Oldies & Goodies Family Diner,restaurant,,,,,,,,,,41.0439436,-81.4625186,2021-04-25T02:21:59Z,2021-04-25 02:21:59+00:00,1675,0,oldies & goodies family diner,29,0,0,0,0,0,0,0,0,1,8663684777,Oldies & Goodies Family Diner,restaurant,,,,,,,,,,41.0439436,-81.4625186,2021-04-25T02:21:59Z,2021-04-25 02:21:59+00:00,1675,0,oldies & goodies family diner,29,0,0,0,0,0,0,0,0,1,Akron,Massillon Road,,44312,"{'amenity': 'Oldies & Goodies Family Diner', 'road': 'Massillon Road', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8663684778,Jack's Happy Landing,restaurant,,,,,,,,,,41.044112,-81.4625207,2021-04-25T02:21:59Z,2021-04-25 02:21:59+00:00,1675,0,jack's happy landing,20,0,0,0,0,0,0,0,0,1,8663684778,Jack's Happy Landing,restaurant,,,,,,,,,,41.044112,-81.4625207,2021-04-25T02:21:59Z,2021-04-25 02:21:59+00:00,1675,0,jack's happy landing,20,0,0,0,0,0,0,0,0,1,Akron,Massillon Road,,44312,"{'amenity': ""Jack's Happy Landing"", 'road': 'Massillon Road', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8681475725,Menches Brothers,fast_food,,burger,,,,,,,,40.9605964,-81.4670176,2021-04-30T13:19:46Z,2021-04-30 13:19:46+00:00,1669,0,menches brothers,16,0,0,0,0,0,0,0,1,1,8681475725,Menches Brothers,fast_food,,burger,,,,,,,,40.9605964,-81.4670176,2021-04-30T13:19:46Z,2021-04-30 13:19:46+00:00,1669,0,menches brothers,16,0,0,0,0,0,0,0,1,1,Green,Corporate Woods Circle,,44685,"{'amenity': 'Menches Brothers', 'road': 'Corporate Woods Circle', 'town': 'Green', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8684440419,Lucky Star,restaurant,,chinese,,,,,,,,40.9603995,-81.4666026,2021-04-30T13:19:46Z,2021-04-30 13:19:46+00:00,1669,0,lucky star,10,0,0,0,0,0,0,0,1,1,8684440419,Lucky Star,restaurant,,chinese,,,,,,,,40.9603995,-81.4666026,2021-04-30T13:19:46Z,2021-04-30 13:19:46+00:00,1669,0,lucky star,10,0,0,0,0,0,0,0,1,1,Green,Corporate Woods Circle,,44685,"{'amenity': 'Lucky Star', 'road': 'Corporate Woods Circle', 'town': 'Green', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8684440421,"Peace, Love, & Little Donuts",fast_food,,donut,,,,,,,,40.9603744,-81.4664559,2021-04-30T13:19:46Z,2021-04-30 13:19:46+00:00,1669,0,"peace, love, & little donuts",28,0,0,0,0,0,0,0,1,1,8684440421,"Peace, Love, & Little Donuts",fast_food,,donut,,,,,,,,40.9603744,-81.4664559,2021-04-30T13:19:46Z,2021-04-30 13:19:46+00:00,1669,0,"peace, love, & little donuts",28,0,0,0,0,0,0,0,1,1,Green,Corporate Woods Circle,,44685,"{'amenity': 'Peace, Love, & Little Donuts', 'road': 'Corporate Woods Circle', 'town': 'Green', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8684440428,GetGo,,convenience,,,,,,,,,40.9611672,-81.4660142,2022-11-15T21:52:39Z,2022-11-15 21:52:39+00:00,1105,0,getgo,5,0,0,0,0,0,0,0,0,1,8684440428,GetGo,,convenience,,,,,,,,,40.9611672,-81.4660142,2022-11-15T21:52:39Z,2022-11-15 21:52:39+00:00,1105,0,getgo,5,0,0,0,0,0,0,0,0,1,Green,Corporate Woods Circle,,44685,"{'shop': 'GetGo', 'road': 'Corporate Woods Circle', 'town': 'Green', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44685', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8813167641,El Bodegon Supermarket,,convenience,,,,,,,,,41.1056042,-81.5130796,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,el bodegon supermarket,22,0,0,0,0,0,0,0,0,1,8813167641,El Bodegon Supermarket,,convenience,,,,,,,,,41.1056042,-81.5130796,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,el bodegon supermarket,22,0,0,0,0,0,0,0,0,1,Akron,East Cuyahoga Falls Avenue,,44310,"{'shop': 'El Bodegon Supermarket', 'road': 'East Cuyahoga Falls Avenue', 'neighbourhood': 'Temple Square', 'suburb': 'North Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8813167691,Northside Tavern,bar,,,,,,,,,,41.1114634,-81.5148941,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,northside tavern,16,0,0,0,0,0,0,0,0,1,8813167691,Northside Tavern,bar,,,,,,,,,,41.1114634,-81.5148941,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,northside tavern,16,0,0,0,0,0,0,0,0,1,Akron,Howard Street,,44310,"{'amenity': 'Northside Tavern', 'road': 'Howard Street', 'neighbourhood': 'Temple Square', 'suburb': 'North Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8813167695,North Quick Stop,,convenience,,,,,,,,,41.1108991,-81.5150779,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,north quick stop,16,0,0,0,0,0,0,0,0,1,8813167695,North Quick Stop,,convenience,,,,,,,,,41.1108991,-81.5150779,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,north quick stop,16,0,0,0,0,0,0,0,0,1,Akron,West Mildred Avenue,,44310,"{'shop': 'North Quick Stop', 'road': 'West Mildred Avenue', 'neighbourhood': 'Temple Square', 'suburb': 'North Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8813167712,Liberty,,convenience,,,,,,,,,41.1047301,-81.5142967,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,liberty,7,0,0,0,0,0,0,0,0,1,8813167712,Liberty,,convenience,,,,,,,,,41.1047301,-81.5142967,2021-06-08T01:39:18Z,2021-06-08 01:39:18+00:00,1631,0,liberty,7,0,0,0,0,0,0,0,0,1,Akron,East Cuyahoga Falls Avenue,,44310,"{'shop': 'Liberty', 'road': 'East Cuyahoga Falls Avenue', 'neighbourhood': 'Temple Square', 'suburb': 'North Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391385,ShawarmaBrothers,fast_food,,,,,,,,,,41.1470159,-81.5045817,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,shawarmabrothers,16,0,0,0,0,0,0,0,0,1,8931391385,ShawarmaBrothers,fast_food,,,,,,,,,,41.1470159,-81.5045817,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,shawarmabrothers,16,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,21st Street,,44223,"{'amenity': 'ShawarmaBrothers', 'road': '21st Street', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391397,Wing Stop,fast_food,,,,,,,,,,41.1477551,-81.5057974,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,wing stop,9,0,0,0,0,0,0,0,0,1,8931391397,Wing Stop,fast_food,,,,,,,,,,41.1477551,-81.5057974,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,wing stop,9,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Portage Trail,,44223,"{'amenity': 'Wing Stop', 'road': 'Portage Trail', 'retail': 'North Haven Plaza', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391398,Smoothie King,fast_food,,juice,,,,,,,,41.1477693,-81.5058263,2024-01-16T03:07:11Z,2024-01-16 03:07:11+00:00,679,0,smoothie king,13,0,0,0,0,0,0,0,1,1,8931391398,Smoothie King,fast_food,,juice,,,,,,,,41.1477693,-81.5058263,2024-01-16T03:07:11Z,2024-01-16 03:07:11+00:00,679,0,smoothie king,13,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,Portage Trail,,44223,"{'amenity': 'Smoothie King', 'road': 'Portage Trail', 'retail': 'North Haven Plaza', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",10.0,LikelyInvalid
8931391428,tropical Smoothis Cafe,fast_food,,juice,,,,,,,,41.1482727,-81.5073082,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,tropical smoothis cafe,22,0,0,0,0,0,0,0,1,1,8931391428,tropical Smoothis Cafe,fast_food,,juice,,,,,,,,41.1482727,-81.5073082,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,tropical smoothis cafe,22,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,Portage Trail,,44223,"{'amenity': 'tropical Smoothis Cafe', 'road': 'Portage Trail', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8931391429,Poke,fast_food,,,,,,,,,,41.1482767,-81.5074155,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,poke,4,0,0,0,0,0,0,0,0,1,8931391429,Poke,fast_food,,,,,,,,,,41.1482767,-81.5074155,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,poke,4,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Portage Trail,,44223,"{'amenity': 'Poke', 'road': 'Portage Trail', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391430,Aladdin's Eatery,restaurant,,lebanese,,,,,,,,41.1485782,-81.507278,2025-05-29T20:44:05Z,2025-05-29 20:44:05+00:00,179,1,aladdin's eatery,16,0,0,0,0,0,0,0,1,1,8931391430,Aladdin's Eatery,restaurant,,lebanese,,,,,,,,41.1485782,-81.507278,2025-05-29T20:44:05Z,2025-05-29 20:44:05+00:00,179,1,aladdin's eatery,16,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,Portage Trail,,44223,"{'amenity': ""Aladdin's Eatery"", 'road': 'Portage Trail', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",17.0,LikelyInvalid
8931391452,Poallotta's Pastries,,bakery,,,,,,,,,41.1449567,-81.5077863,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,poallotta's pastries,20,0,0,0,0,0,0,0,0,1,8931391452,Poallotta's Pastries,,bakery,,,,,,,,,41.1449567,-81.5077863,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,poallotta's pastries,20,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Byrd Avenue,,44223,"{'shop': ""Poallotta's Pastries"", 'road': 'Byrd Avenue', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391454,East of Chicago Pizza,fast_food,,,,,,,,,,41.1447739,-81.5082107,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,east of chicago pizza,21,0,0,0,0,0,0,0,0,1,8931391454,East of Chicago Pizza,fast_food,,,,,,,,,,41.1447739,-81.5082107,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,east of chicago pizza,21,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,State Road,,44223,"{'amenity': 'East of Chicago Pizza', 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391466,SeoulGarden,restaurant,,korean,,,,,,,,41.1433535,-81.5082081,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,seoulgarden,11,0,0,0,0,0,0,0,1,1,8931391466,SeoulGarden,restaurant,,korean,,,,,,,,41.1433535,-81.5082081,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,seoulgarden,11,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,Maitland Avenue,,44223,"{'amenity': 'SeoulGarden', 'road': 'Maitland Avenue', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8931391475,Molly Brown's,cafe,,,,,,,,,,41.1414494,-81.5082059,2021-07-18T23:01:16Z,2021-07-18 23:01:16+00:00,1590,0,molly brown's,13,0,0,0,0,0,0,0,0,1,8931391475,Molly Brown's,cafe,,,,,,,,,,41.1414494,-81.5082059,2021-07-18T23:01:16Z,2021-07-18 23:01:16+00:00,1590,0,molly brown's,13,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,State Road,,44223,"{'amenity': ""Molly Brown's"", 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391477,Domenic's Pub,bar,,,,,,,,,,41.1410134,-81.5082343,2021-07-18T23:01:16Z,2021-07-18 23:01:16+00:00,1590,0,domenic's pub,13,0,0,0,0,0,0,0,0,1,8931391477,Domenic's Pub,bar,,,,,,,,,,41.1410134,-81.5082343,2021-07-18T23:01:16Z,2021-07-18 23:01:16+00:00,1590,0,domenic's pub,13,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,State Road,,44223,"{'amenity': ""Domenic's Pub"", 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391492,Lacci's Place,fast_food,,,,,,,,,,41.1407503,-81.508204,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,lacci's place,13,0,0,0,0,0,0,0,0,1,8931391492,Lacci's Place,fast_food,,,,,,,,,,41.1407503,-81.508204,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,lacci's place,13,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,State Road,,44223,"{'amenity': ""Lacci's Place"", 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391501,Asian Market,restaurant,,korean,,,,,,,,41.1398999,-81.5082121,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,asian market,12,0,0,0,0,0,0,0,1,1,8931391501,Asian Market,restaurant,,korean,,,,,,,,41.1398999,-81.5082121,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,asian market,12,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,State Road,,44223,"{'amenity': 'Asian Market', 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8931391519,Hop-In,,convenience,,,,,,,,,41.1361825,-81.5080585,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,hop-in,6,0,0,0,0,0,0,0,0,1,8931391519,Hop-In,,convenience,,,,,,,,,41.1361825,-81.5080585,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,hop-in,6,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Ohio Avenue,,44223,"{'shop': 'Hop-In', 'road': 'Ohio Avenue', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
8931391527,Chen Garden,fast_food,,chinese,,,,,,,,41.1355335,-81.5081558,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,chen garden,11,0,0,0,0,0,0,0,1,1,8931391527,Chen Garden,fast_food,,chinese,,,,,,,,41.1355335,-81.5081558,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,chen garden,11,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,Ohio Avenue,,44223,"{'amenity': 'Chen Garden', 'road': 'Ohio Avenue', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8931391531,Everest,restaurant,,indian,,,,,,,,41.1351558,-81.5081712,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,everest,7,0,0,0,0,0,0,0,1,1,8931391531,Everest,restaurant,,indian,,,,,,,,41.1351558,-81.5081712,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,everest,7,0,0,0,0,0,0,0,1,1,Cuyahoga Falls,State Road,,44223,"{'amenity': 'Everest', 'road': 'State Road', 'retail': 'Portage Crossing', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",7.0,LikelyInvalid
8931391580,Quick Hop,,convenience,,,,,,,,,41.1289037,-81.5079372,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,quick hop,9,0,0,0,0,0,0,0,0,1,8931391580,Quick Hop,,convenience,,,,,,,,,41.1289037,-81.5079372,2021-07-18T22:24:54Z,2021-07-18 22:24:54+00:00,1590,0,quick hop,9,0,0,0,0,0,0,0,0,1,Cuyahoga Falls,Chestnut Boulevard,,44223,"{'shop': 'Quick Hop', 'road': 'Chestnut Boulevard', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44223', 'country': 'United States of America', 'country_code': 'us'}",2.0,LikelyInvalid
