OsmId,Name,Amenity,Shop,Cuisine,City,Street,HouseNumber,Postcode,Website,Phone,OpeningHours,Latitude,Longitude,OsmTimestamp,OsmTimestampParsed,DaysSinceUpdate,RecentlyUpdated,NameNorm,NameLength,HasCity,HasStreet,HasHouseNumber,HasPostcode,HasWebsite,HasPhone,HasOpeningHours,HasCuisine,HasCoordinates,Geo_OsmId,Geo_Name,Geo_Amenity,Geo_Shop,Geo_Cuisine,Geo_City,Geo_Street,Geo_HouseNumber,Geo_Postcode,Geo_Website,Geo_Phone,Geo_OpeningHours,Geo_Latitude,Geo_Longitude,Geo_OsmTimestamp,Geo_OsmTimestampParsed,Geo_DaysSinceUpdate,Geo_RecentlyUpdated,Geo_NameNorm,Geo_NameLength,Geo_HasCity,Geo_HasStreet,Geo_HasHouseNumber,Geo_HasPostcode,Geo_HasWebsite,Geo_HasPhone,Geo_HasOpeningHours,Geo_HasCuisine,Geo_HasCoordinates,Geo_CityGeo,Geo_StreetGeo,Geo_HouseNumberGeo,Geo_PostcodeGeo,Geo_ReverseAddressGeo
9107761582,7-Eleven,,convenience,,Cuyahoga Falls,Main Street,1205,44221,https://www.7-eleven.com/locations/oh/cuyahoga-falls/1205-main-st-36222,,,41.1196889,-81.4838233,2024-01-16T03:07:14Z,2024-01-16 03:07:14+00:00,679,0,7-eleven,8,1,1,1,1,1,0,0,0,1,9107761582,7-Eleven,,convenience,,Cuyahoga Falls,Main Street,1205,44221,https://www.7-eleven.com/locations/oh/cuyahoga-falls/1205-main-st-36222,,,41.1196889,-81.4838233,2024-01-16T03:07:14Z,2024-01-16 03:07:14+00:00,679,0,7-eleven,8,1,1,1,1,1,0,0,0,1,Cuyahoga Falls,Main Street,1205,44221,"{'shop': '7-Eleven', 'house_number': '1205', 'road': 'Main Street', 'neighbourhood': 'Underwood', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9107800380,Brick House Tavern + Tap,bar,,,Cuyahoga Falls,Howe Avenue,581,44221,,,,41.119526,-81.4757117,2021-09-20T12:44:20Z,2021-09-20 12:44:20+00:00,1526,0,brick house tavern + tap,24,1,1,1,1,0,0,0,0,1,9107800380,Brick House Tavern + Tap,bar,,,Cuyahoga Falls,Howe Avenue,581,44221,,,,41.119526,-81.4757117,2021-09-20T12:44:20Z,2021-09-20 12:44:20+00:00,1526,0,brick house tavern + tap,24,1,1,1,1,0,0,0,0,1,Cuyahoga Falls,Howe Avenue,581,44221,"{'amenity': 'Brick House Tavern + Tap', 'house_number': '581', 'road': 'Howe Avenue', 'retail': 'The Plaza at Chapel Hill', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9107805035,7 Brew Coffee,cafe,,coffee_shop,Cuyahoga Falls,Howe Avenue,699,44221,,,,41.1194964,-81.4742221,2025-10-13T18:53:10Z,2025-10-13 18:53:10+00:00,42,1,7 brew coffee,13,1,1,1,1,0,0,0,1,1,9107805035,7 Brew Coffee,cafe,,coffee_shop,Cuyahoga Falls,Howe Avenue,699,44221,,,,41.1194964,-81.4742221,2025-10-13T18:53:10Z,2025-10-13 18:53:10+00:00,42,1,7 brew coffee,13,1,1,1,1,0,0,0,1,1,Cuyahoga Falls,Howe Avenue,699,44221,"{'amenity': '7 Brew Coffee', 'house_number': '699', 'road': 'Howe Avenue', 'retail': 'The Plaza at Chapel Hill', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9110843921,LongHorn Steakhouse,restaurant,,steak_house,Cuyahoga Falls,Howe Avenue,443,44221,,,,41.119555,-81.4785033,2024-01-16T03:07:14Z,2024-01-16 03:07:14+00:00,679,0,longhorn steakhouse,19,1,1,1,1,0,0,0,1,1,9110843921,LongHorn Steakhouse,restaurant,,steak_house,Cuyahoga Falls,Howe Avenue,443,44221,,,,41.119555,-81.4785033,2024-01-16T03:07:14Z,2024-01-16 03:07:14+00:00,679,0,longhorn steakhouse,19,1,1,1,1,0,0,0,1,1,Cuyahoga Falls,Howe Avenue,443,44221,"{'amenity': 'LongHorn Steakhouse', 'house_number': '443', 'road': 'Howe Avenue', 'retail': 'The Plaza at Chapel Hill', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9110856555,O'Charley's,restaurant,,american,Cuyahoga Falls,Howe Avenue,283,44221,,,,41.1196746,-81.4822426,2024-01-16T03:07:14Z,2024-01-16 03:07:14+00:00,679,0,o'charley's,11,1,1,1,1,0,0,0,1,1,9110856555,O'Charley's,restaurant,,american,Cuyahoga Falls,Howe Avenue,283,44221,,,,41.1196746,-81.4822426,2024-01-16T03:07:14Z,2024-01-16 03:07:14+00:00,679,0,o'charley's,11,1,1,1,1,0,0,0,1,1,Cuyahoga Falls,Howe Avenue,283,44221,"{'amenity': ""O'Charley's"", 'house_number': '283', 'road': 'Howe Avenue', 'retail': 'The Plaza at Chapel Hill', 'neighbourhood': 'Gorge Terrace', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9110884319,Steak 'n Shake,fast_food,,burger,Akron,Home Avenue,1684,44310,https://www.steaknshake.com/locations/oh-akron-home-avenue/,+1 330-633-7692,10:00-24:00,41.1168783,-81.4856848,2024-08-22T21:27:07Z,2024-08-22 21:27:07+00:00,459,0,steak 'n shake,14,1,1,1,1,1,1,1,1,1,9110884319,Steak 'n Shake,fast_food,,burger,Akron,Home Avenue,1684,44310,https://www.steaknshake.com/locations/oh-akron-home-avenue/,+1 330-633-7692,10:00-24:00,41.1168783,-81.4856848,2024-08-22T21:27:07Z,2024-08-22 21:27:07+00:00,459,0,steak 'n shake,14,1,1,1,1,1,1,1,1,1,Akron,Home Avenue,1684,44310,"{'amenity': ""Steak 'n Shake"", 'house_number': '1684', 'road': 'Home Avenue', 'neighbourhood': 'Chapel Hill', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44310', 'country': 'United States of America', 'country_code': 'us'}"
9288617570,Roma Pizzeria,restaurant,,,,,,,,,,41.0513279,-81.3987706,2021-11-27T17:47:02Z,2021-11-27 17:47:02+00:00,1458,0,roma pizzeria,13,0,0,0,0,0,0,0,0,1,9288617570,Roma Pizzeria,restaurant,,,,,,,,,,41.0513279,-81.3987706,2021-11-27T17:47:02Z,2021-11-27 17:47:02+00:00,1458,0,roma pizzeria,13,0,0,0,0,0,0,0,0,1,Mogadore,Mogadore Road,,44260,"{'amenity': 'Roma Pizzeria', 'road': 'Mogadore Road', 'village': 'Mogadore', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44260', 'country': 'United States of America', 'country_code': 'us'}"
9288617573,The Park,bar,,,,,,,,,,41.053256,-81.4216304,2021-11-27T17:47:02Z,2021-11-27 17:47:02+00:00,1458,0,the park,8,0,0,0,0,0,0,0,0,1,9288617573,The Park,bar,,,,,,,,,,41.053256,-81.4216304,2021-11-27T17:47:02Z,2021-11-27 17:47:02+00:00,1458,0,the park,8,0,0,0,0,0,0,0,0,1,Akron,Forest Park Boulevard,,44312,"{'amenity': 'The Park', 'road': 'Forest Park Boulevard', 'city': 'Akron', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44312', 'country': 'United States of America', 'country_code': 'us'}"
9322604195,Ravenna Drive Thru & Carry out,,convenience,,,,,,,,,41.1584796,-81.2572418,2021-12-09T03:51:46Z,2021-12-09 03:51:46+00:00,1447,0,ravenna drive thru & carry out,30,0,0,0,0,0,0,0,0,1,9322604195,Ravenna Drive Thru & Carry out,,convenience,,,,,,,,,41.1584796,-81.2572418,2021-12-09T03:51:46Z,2021-12-09 03:51:46+00:00,1447,0,ravenna drive thru & carry out,30,0,0,0,0,0,0,0,0,1,Ravenna,West Main Street,,44266,"{'shop': 'Ravenna Drive Thru & Carry out', 'road': 'West Main Street', 'hamlet': 'Black Horse', 'town': 'Ravenna', 'municipality': 'Ravenna Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44266', 'country': 'United States of America', 'country_code': 'us'}"
9322604292,Starbucks,cafe,,coffee_shop,Kent,East Main Street,1005,44240,https://www.starbucks.com/store-locator/store/1023516/kent-east-main-st-and-luther-1005-e-main-street-kent-oh-442402815-us,+1 330-677-7329,,41.1541413,-81.3448428,2024-06-20T01:42:49Z,2024-06-20 01:42:49+00:00,523,0,starbucks,9,1,1,1,1,1,1,0,1,1,9322604292,Starbucks,cafe,,coffee_shop,Kent,East Main Street,1005,44240,https://www.starbucks.com/store-locator/store/1023516/kent-east-main-st-and-luther-1005-e-main-street-kent-oh-442402815-us,+1 330-677-7329,,41.1541413,-81.3448428,2024-06-20T01:42:49Z,2024-06-20 01:42:49+00:00,523,0,starbucks,9,1,1,1,1,1,1,0,1,1,Kent,East Main Street,1005,44240,"{'amenity': 'Starbucks', 'house_number': '1005', 'road': 'East Main Street', 'neighbourhood': 'University Manor', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
9366644583,Bell Tower Brewing Co.,pub,,,Kent,Park Avenue,310,44240,https://belltowerbrewing.com/,+1-330-663-2355,,41.1546731,-81.3606596,2023-06-10T15:21:07Z,2023-06-10 15:21:07+00:00,898,0,bell tower brewing co.,22,1,1,1,1,1,1,0,0,1,9366644583,Bell Tower Brewing Co.,pub,,,Kent,Park Avenue,310,44240,https://belltowerbrewing.com/,+1-330-663-2355,,41.1546731,-81.3606596,2023-06-10T15:21:07Z,2023-06-10 15:21:07+00:00,898,0,bell tower brewing co.,22,1,1,1,1,1,1,0,0,1,Kent,Park Avenue,310,44240,"{'amenity': 'Bell Tower Brewing Co.', 'house_number': '310', 'road': 'Park Avenue', 'neighbourhood': 'West River', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
9532160616,Aida's Bakery,,bakery,,,,,,,,,40.9750857,-81.3610707,2022-02-24T11:32:30Z,2022-02-24 11:32:30+00:00,1369,0,aida's bakery,13,0,0,0,0,0,0,0,0,1,9532160616,Aida's Bakery,,bakery,,,,,,,,,40.9750857,-81.3610707,2022-02-24T11:32:30Z,2022-02-24 11:32:30+00:00,1369,0,aida's bakery,13,0,0,0,0,0,0,0,0,1,,Andrews Street Northwest,,44632,"{'shop': ""Aida's Bakery"", 'road': 'Andrews Street Northwest', 'municipality': 'Lake Township', 'county': 'Stark County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44632', 'country': 'United States of America', 'country_code': 'us'}"
9555355819,Brimfield Bread Oven,,bakery,,,,,,,,,41.097209,-81.3457545,2022-03-05T02:38:22Z,2022-03-05 02:38:22+00:00,1361,0,brimfield bread oven,20,0,0,0,0,0,0,0,0,1,9555355819,Brimfield Bread Oven,,bakery,,,,,,,,,41.097209,-81.3457545,2022-03-05T02:38:22Z,2022-03-05 02:38:22+00:00,1361,0,brimfield bread oven,20,0,0,0,0,0,0,0,0,1,Brimfield,State Route 43,,44240,"{'shop': 'Brimfield Bread Oven', 'road': 'State Route 43', 'village': 'Brimfield', 'municipality': 'Brimfield Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
9562464965,Yada Yada Coffee,cafe,,coffee_shop,Cuyahoga Falls,Front Street,1884,44221,https://www.yadayadacoffee.com,+1-234-542-2252,Mo-Fr 06:00-14:30,41.1320798,-81.4836824,2023-06-10T15:19:45Z,2023-06-10 15:19:45+00:00,898,0,yada yada coffee,16,1,1,1,1,1,1,1,1,1,9562464965,Yada Yada Coffee,cafe,,coffee_shop,Cuyahoga Falls,Front Street,1884,44221,https://www.yadayadacoffee.com,+1-234-542-2252,Mo-Fr 06:00-14:30,41.1320798,-81.4836824,2023-06-10T15:19:45Z,2023-06-10 15:19:45+00:00,898,0,yada yada coffee,16,1,1,1,1,1,1,1,1,1,Cuyahoga Falls,Front Street,1884,44221,"{'amenity': 'Yada Yada Coffee', 'house_number': '1884', 'road': 'Front Street', 'neighbourhood': 'West Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9671308614,Speedway,,convenience,,Garrettsville,North Street,10769,44231,https://www.speedway.com/locations/OH/Garrettsville/10769-North-Street,,,41.2858512,-81.0988976,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,9671308614,Speedway,,convenience,,Garrettsville,North Street,10769,44231,https://www.speedway.com/locations/OH/Garrettsville/10769-North-Street,,,41.2858512,-81.0988976,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,Garrettsville,North Street,10769,44231,"{'shop': 'Speedway', 'house_number': '10769', 'road': 'North Street', 'village': 'Garrettsville', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44231', 'country': 'United States of America', 'country_code': 'us'}"
9671980850,Circle K,,convenience,,Rootstown,State Route 44,4307,44272,,,,41.1065222,-81.2432286,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,circle k,8,1,1,1,1,0,0,0,0,1,9671980850,Circle K,,convenience,,Rootstown,State Route 44,4307,44272,,,,41.1065222,-81.2432286,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,circle k,8,1,1,1,1,0,0,0,0,1,Rootstown Township,State Route 44,4307,44272,"{'shop': 'Circle K', 'house_number': '4307', 'road': 'State Route 44', 'village': 'Rootstown Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44272', 'country': 'United States of America', 'country_code': 'us'}"
9672865682,Buckeye Quality Meats,,butcher,,Streetsboro,State Route 14,9356,44241,https://www.bqmfresh.com/,,Mo-Fr 09:00-18:00; Sa 09:00-17:00,41.240178,-81.3490552,2024-09-24T15:03:35Z,2024-09-24 15:03:35+00:00,426,0,buckeye quality meats,21,1,1,1,1,1,0,1,0,1,9672865682,Buckeye Quality Meats,,butcher,,Streetsboro,State Route 14,9356,44241,https://www.bqmfresh.com/,,Mo-Fr 09:00-18:00; Sa 09:00-17:00,41.240178,-81.3490552,2024-09-24T15:03:35Z,2024-09-24 15:03:35+00:00,426,0,buckeye quality meats,21,1,1,1,1,1,0,1,0,1,Streetsboro,Cleveland East Liverpool Road,9356,44241,"{'shop': 'Buckeye Quality Meats', 'house_number': '9356', 'road': 'Cleveland East Liverpool Road', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
9672865707,Speedway,,convenience,,Streetsboro,Cleveland Canton Road,9254,44241,https://www.speedway.com/locations/OH/Streetsboro/9254-State-Route-43,,,41.2431893,-81.3448982,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,9672865707,Speedway,,convenience,,Streetsboro,Cleveland Canton Road,9254,44241,https://www.speedway.com/locations/OH/Streetsboro/9254-State-Route-43,,,41.2431893,-81.3448982,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,Streetsboro,State Route 43,9254,44241,"{'shop': 'Speedway', 'house_number': '9254', 'road': 'State Route 43', 'town': 'Streetsboro', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44241', 'country': 'United States of America', 'country_code': 'us'}"
9675709185,Gordon Food Service,,supermarket,,Macedonia,East Aurora Road,1021,44056,,,,41.3141899,-81.5021376,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,gordon food service,19,1,1,1,1,0,0,0,0,1,9675709185,Gordon Food Service,,supermarket,,Macedonia,East Aurora Road,1021,44056,,,,41.3141899,-81.5021376,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,gordon food service,19,1,1,1,1,0,0,0,0,1,Macedonia,East Aurora Road,1021,44056,"{'shop': 'Gordon Food Service', 'house_number': '1021', 'road': 'East Aurora Road', 'town': 'Macedonia', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44056', 'country': 'United States of America', 'country_code': 'us'}"
9675823539,Speedway,,convenience,,Macedonia,Highland Road East,317,44056,https://www.speedway.com/locations/OH/Macedonia/317-Highland-Road-East,,,41.2995733,-81.5134632,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,9675823539,Speedway,,convenience,,Macedonia,Highland Road East,317,44056,https://www.speedway.com/locations/OH/Macedonia/317-Highland-Road-East,,,41.2995733,-81.5134632,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,Macedonia,East Highland Road,317,44056,"{'shop': 'Speedway', 'house_number': '317', 'road': 'East Highland Road', 'town': 'Macedonia', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44056', 'country': 'United States of America', 'country_code': 'us'}"
9675964468,Zaiqa Indian Grocery,,supermarket,,Twinsburg,Darrow Road,7995,44087,,,,41.2832699,-81.4396065,2022-04-19T01:10:52Z,2022-04-19 01:10:52+00:00,1316,0,zaiqa indian grocery,20,1,1,1,1,0,0,0,0,1,9675964468,Zaiqa Indian Grocery,,supermarket,,Twinsburg,Darrow Road,7995,44087,,,,41.2832699,-81.4396065,2022-04-19T01:10:52Z,2022-04-19 01:10:52+00:00,1316,0,zaiqa indian grocery,20,1,1,1,1,0,0,0,0,1,Twinsburg,Darrow Road,7995,44087,"{'shop': 'Zaiqa Indian Grocery', 'house_number': '7995', 'road': 'Darrow Road', 'town': 'Twinsburg', 'municipality': 'Twinsburg Township', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
9675964485,Circle K,,convenience,,Twinsburg,Darrow Road,8035,44087,,,,41.2844036,-81.440084,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,circle k,8,1,1,1,1,0,0,0,0,1,9675964485,Circle K,,convenience,,Twinsburg,Darrow Road,8035,44087,,,,41.2844036,-81.440084,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,circle k,8,1,1,1,1,0,0,0,0,1,Twinsburg,Darrow Road,8035,44087,"{'shop': 'Circle K', 'house_number': '8035', 'road': 'Darrow Road', 'town': 'Twinsburg', 'municipality': 'Twinsburg Township', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44087', 'country': 'United States of America', 'country_code': 'us'}"
9675964506,Speedway,,convenience,,Hudson,Darrow Road,7966,44236,https://www.speedway.com/locations/OH/Twinsburg/7966-Darrow-Road,,,41.2822187,-81.4411555,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,9675964506,Speedway,,convenience,,Hudson,Darrow Road,7966,44236,https://www.speedway.com/locations/OH/Twinsburg/7966-Darrow-Road,,,41.2822187,-81.4411555,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,Hudson,Darrow Road,7966,44236,"{'shop': 'Speedway', 'house_number': '7966', 'road': 'Darrow Road', 'town': 'Hudson', 'municipality': 'Twinsburg Township', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44236', 'country': 'United States of America', 'country_code': 'us'}"
9675979053,Speedway,,convenience,,Kent,West Main Street,1295,44240,,,,41.1530492,-81.3900843,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,speedway,8,1,1,1,1,0,0,0,0,1,9675979053,Speedway,,convenience,,Kent,West Main Street,1295,44240,,,,41.1530492,-81.3900843,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,speedway,8,1,1,1,1,0,0,0,0,1,Kent,West Main Street,1295,44240,"{'shop': 'Speedway', 'house_number': '1295', 'road': 'West Main Street', 'neighbourhood': 'Southwest Kent', 'city': 'Kent', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
9675990819,Rebel,,convenience,,Stow,Fishcreek Road,4969,44224,,+1 330 688 4780,,41.1862513,-81.4237319,2022-04-19T01:21:39Z,2022-04-19 01:21:39+00:00,1316,0,rebel,5,1,1,1,1,0,1,0,0,1,9675990819,Rebel,,convenience,,Stow,Fishcreek Road,4969,44224,,+1 330 688 4780,,41.1862513,-81.4237319,2022-04-19T01:21:39Z,2022-04-19 01:21:39+00:00,1316,0,rebel,5,1,1,1,1,0,1,0,0,1,Stow,Fishcreek Road,4969,44224,"{'shop': 'Rebel', 'house_number': '4969', 'road': 'Fishcreek Road', 'residential': ""Call's Farm"", 'town': 'Stow', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44224', 'country': 'United States of America', 'country_code': 'us'}"
9675995031,Falls Gift & Convenient Store,,convenience,,Cuyahoga Falls,Bailey Road,2042,44221,,,,41.1343629,-81.467877,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,falls gift & convenient store,29,1,1,1,1,0,0,0,0,1,9675995031,Falls Gift & Convenient Store,,convenience,,Cuyahoga Falls,Bailey Road,2042,44221,,,,41.1343629,-81.467877,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,falls gift & convenient store,29,1,1,1,1,0,0,0,0,1,Cuyahoga Falls,Bailey Road,2042,44221,"{'shop': 'Falls Gift & Convenient Store', 'house_number': '2042', 'road': 'Bailey Road', 'neighbourhood': 'East Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9675995032,Vincents Bakery,,bakery,,Cuyahoga Falls,Bailey Road,2038,44221,,,,41.1342443,-81.4676805,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,vincents bakery,15,1,1,1,1,0,0,0,0,1,9675995032,Vincents Bakery,,bakery,,Cuyahoga Falls,Bailey Road,2038,44221,,,,41.1342443,-81.4676805,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,vincents bakery,15,1,1,1,1,0,0,0,0,1,Cuyahoga Falls,Bailey Road,2038,44221,"{'shop': 'Vincents Bakery', 'house_number': '2038', 'road': 'Bailey Road', 'neighbourhood': 'East Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9675995033,Himalayan Mart,,convenience,,Cuyahoga Falls,Bailey Road,2048,44221,,,,41.1345552,-81.4680481,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,himalayan mart,14,1,1,1,1,0,0,0,0,1,9675995033,Himalayan Mart,,convenience,,Cuyahoga Falls,Bailey Road,2048,44221,,,,41.1345552,-81.4680481,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,himalayan mart,14,1,1,1,1,0,0,0,0,1,Cuyahoga Falls,Bailey Road,2048,44221,"{'shop': 'Himalayan Mart', 'house_number': '2048', 'road': 'Bailey Road', 'neighbourhood': 'East Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9675995047,Niveeka Convenience Store,,convenience,,Cuyahoga Falls,Northmoreland Boulevard,1205,44221,,,,41.1326497,-81.4652391,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,niveeka convenience store,25,1,1,1,1,0,0,0,0,1,9675995047,Niveeka Convenience Store,,convenience,,Cuyahoga Falls,Northmoreland Boulevard,1205,44221,,,,41.1326497,-81.4652391,2022-04-19T02:37:44Z,2022-04-19 02:37:44+00:00,1316,0,niveeka convenience store,25,1,1,1,1,0,0,0,0,1,Cuyahoga Falls,Northmoreland Boulevard,1205,44221,"{'shop': 'Niveeka Convenience Store', 'house_number': '1205', 'road': 'Northmoreland Boulevard', 'neighbourhood': 'East Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9675995061,Speedway,,convenience,,Cuyahoga Falls,Bailey Road,2026,44221,https://www.speedway.com/locations/OH/Cuyahoga-Falls/2026-Bailey-Road,,,41.1335708,-81.467172,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,9675995061,Speedway,,convenience,,Cuyahoga Falls,Bailey Road,2026,44221,https://www.speedway.com/locations/OH/Cuyahoga-Falls/2026-Bailey-Road,,,41.1335708,-81.467172,2024-04-02T16:51:50Z,2024-04-02 16:51:50+00:00,601,0,speedway,8,1,1,1,1,1,0,0,0,1,Cuyahoga Falls,Bailey Road,2026,44221,"{'shop': 'Speedway', 'house_number': '2026', 'road': 'Bailey Road', 'neighbourhood': 'East Village', 'city': 'Cuyahoga Falls', 'county': 'Summit County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44221', 'country': 'United States of America', 'country_code': 'us'}"
9676025229,Murphy USA,,convenience,,Kent,Tallmadge Road,262,44240,,,,41.0991198,-81.3840909,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,murphy usa,10,1,1,1,1,0,0,0,0,1,9676025229,Murphy USA,,convenience,,Kent,Tallmadge Road,262,44240,,,,41.0991198,-81.3840909,2024-01-16T03:07:18Z,2024-01-16 03:07:18+00:00,679,0,murphy usa,10,1,1,1,1,0,0,0,0,1,Kent,Tallmadge Road,262,44240,"{'shop': 'Murphy USA', 'house_number': '262', 'road': 'Tallmadge Road', 'city': 'Kent', 'municipality': 'Brimfield Township', 'county': 'Portage County', 'state': 'Ohio', 'ISO3166-2-lvl4': 'US-OH', 'postcode': '44240', 'country': 'United States of America', 'country_code': 'us'}"
