"id","osm_id","osm_type","name","latitude","longitude","amenity","shop","address","addr_housenumber","addr_street","addr_city","addr_state","addr_postcode","addr_country","addr_unit","addr_suite","phone","email","website","contact_facebook","contact_instagram","contact_twitter","contact_youtube","website_menu","opening_hours","cuisine","cuisine_source","cuisine_confidence","cuisine_ai_error","cuisine_classified_at","brand","brand_wikidata","operator","takeaway","delivery","drive_through","drive_in","reservation","smoking","indoor_seating","outdoor_seating","wheelchair","toilets","toilets_wheelchair","highchair","changing_table","internet_access","internet_access_fee","air_conditioning","diet_vegetarian","diet_vegan","diet_gluten_free","diet_halal","diet_kosher","lgbtq","bar","payment_cash","payment_credit_cards","payment_debit_cards","payment_contactless","payment_mobile","check_date","source","notes","status","enrichment_status","enrichment_attempted_at","created_at","updated_at"
1091,"6910214487","node","Grandad's Pizza",40.0611262,-82.9810528,"fast_food",,"1418 Morse Road, Columbus, OH 43229","1418","Morse Road","Columbus","OH","43229",,,,,,,,,,,,,"pizza","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.375Z","2025-12-01T00:58:37.375Z"
1092,"6916110385","node","Goodale Station",39.9686886,-82.9998404,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.379Z","2025-12-01T00:58:37.379Z"
1093,"6916850644","node","Buffalo Wild Wings",39.9744886,-82.8965353,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"wings","osm",,,,"Buffalo Wild Wings","Q509255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.382Z","2025-12-01T00:58:37.382Z"
1094,"6916850646","node","Subway",39.9744711,-82.8967443,"fast_food",,"3912 East Broad Street, Whitehall, OH 43213","3912","East Broad Street","Whitehall","OH","43213",,"D22c",,"+1 614-237-7877",,"https://restaurants.subway.com/united-states/oh/whitehall/3912-e-broad-street",,,,,,"Mo-Sa 10:00-22:00; Su 10:00-20:00","sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.386Z","2025-12-01T00:58:37.386Z"
1095,"6916850743","node","Chipotle",39.9742783,-82.8987251,"fast_food",,"3822 East Broad Street, Whitehall, OH 43213","3822","East Broad Street","Whitehall","OH","43213",,,,"+1 614-600-3001",,"https://locations.chipotle.com/oh/whitehall/3822-e-broad-st",,,,,,,"mexican","osm",,,,"Chipotle","Q465751",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.390Z","2025-12-01T00:58:37.390Z"
1096,"6918736677","node","Skyline Chili",39.9196168,-82.7828483,"restaurant",,"1530 Cross Creeks Boulevard, Pickerington, OH 43147","1530","Cross Creeks Boulevard","Pickerington","OH","43147",,,,"+1-614-856-9515",,,,,,,,,"chili","osm",,,,"Skyline Chili","Q151224",,"yes",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.393Z","2025-12-01T00:58:37.393Z"
1097,"6927257529","node","Deroma",39.8457593,-84.1156983,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"italian;pizza","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.397Z","2025-12-01T00:58:37.397Z"
1098,"6928681738","node","Jimmy John's",39.9252836,-83.1193744,"fast_food",,"1381 Georgesville Road, Columbus, OH 43228","1381","Georgesville Road","Columbus","OH","43228",,,,"+1 614-351-9187",,"https://locations.jimmyjohns.com/oh/columbus/sandwiches-2429.html",,,,,,,"sandwich","osm",,,,"Jimmy John's","Q1689380",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.401Z","2025-12-01T00:58:37.401Z"
1099,"6928681739","node","Lily Teriyaki",39.9252742,-83.1195068,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"asian","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.456Z","2025-12-01T00:58:37.456Z"
1100,"6928681740","node","Starbucks",39.9256203,-83.1185964,"cafe",,"1355 Georgesville Road, Georgesville Center, OH 43228","1355","Georgesville Road","Georgesville Center","OH","43228",,,,"+1 614-272-1708",,"https://www.starbucks.com/store-locator/store/17997/georgesville-road-1355-georgesville-road-columbus-oh-432283611-us",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.460Z","2025-12-01T00:58:37.461Z"
1101,"6928695991","node","Starbucks",39.9200882,-83.1209186,"cafe",,"1585 Georgesville Square Drive, Columbus, OH 43228","1585","Georgesville Square Drive","Columbus","OH","43228",,,,"+1 614-878-1332",,"https://www.starbucks.com/store-locator/store/1018989/kroger-columbus-519-1585-georgesville-square-drive-columbus-oh-43228-u",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.464Z","2025-12-01T00:58:37.464Z"
1102,"6937412030","node","Dunkin'",38.4384355,-82.0172591,"fast_food",,"308 Hurricane Creek Road, Hurricane, WV 25526","308","Hurricane Creek Road","Hurricane","WV","25526",,,,"+1 681-233-4001",,"https://locations.dunkindonuts.com/en/wv/hurricane/308-hurricane-creek-rd/352027",,,,,,"Mo-Th 05:00-21:00; Fr-Sa 05:00-22:00; Su 05:00-21:00","donut;coffee_shop","osm",,,,"Dunkin'","Q847743",,"yes",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.468Z","2025-12-01T00:58:37.468Z"
1103,"6943986499","node","Elsa's",39.6496957,-84.1074337,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"mexican","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.471Z","2025-12-01T00:58:37.471Z"
1104,"6943986501","node","Buffalo Wild Wings",39.6492667,-84.1075494,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"wings","osm",,,,"Buffalo Wild Wings","Q509255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.475Z","2025-12-01T00:58:37.475Z"
1105,"6943986503","node","Subway",39.6490617,-84.1075727,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.478Z","2025-12-01T00:58:37.478Z"
1106,"6943986533","node","Subway",39.6474949,-84.1078825,"fast_food",,"6244 Wilmington Pike, Centerville, OH 45459","6244","Wilmington Pike","Centerville","OH","45459",,,,"+1 937-848-4684",,"https://restaurants.subway.com/united-states/oh/centerville/6244-wilmington-pike",,,,,,"08:00-21:00","sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.482Z","2025-12-01T00:58:37.482Z"
1107,"6943986552","node","Starbucks",39.6467468,-84.1100152,"cafe",,"6252 Wilmington Pike, Sugarcreek Plaza, OH 45459","6252","Wilmington Pike","Sugarcreek Plaza","OH","45459",,,,"+1 937-848-2286",,"https://www.starbucks.com/store-locator/store/1005699/dayton-wilmington-pike-6252-wilmington-pike-dayton-oh-454597028-us",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.485Z","2025-12-01T00:58:37.485Z"
1108,"6943986553","node","Rapid Fired Pizza",39.6466786,-84.1100192,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.489Z","2025-12-01T00:58:37.489Z"
1109,"6943986554","node","Jimmy John's",39.6466177,-84.1100232,"fast_food",,"6252 Wilmington Pike, Dayton, OH 45459","6252","Wilmington Pike","Dayton","OH","45459",,"A1",,"+1 937-310-1380",,"https://locations.jimmyjohns.com/oh/dayton/sandwiches-1993.html",,,,,,,"sandwich","osm",,,,"Jimmy John's","Q1689380",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.492Z","2025-12-01T00:58:37.492Z"
1110,"6943987459","node","Panda Garden",39.6372277,-84.1086389,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"chinese","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.558Z","2025-12-01T00:58:37.558Z"
1111,"6943987460","node","Thai Garden",39.6372194,-84.1089793,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"thai","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.562Z","2025-12-01T00:58:37.562Z"
1112,"6943987479","node","El Toro",39.6372877,-84.1073047,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"mexican","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.566Z","2025-12-01T00:58:37.566Z"
1113,"6943987480","node","Cassano's",39.6372924,-84.1074815,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.570Z","2025-12-01T00:58:37.570Z"
1114,"6943987481","node","Romer's Bar & Grill",39.6372893,-84.1075933,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"american","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.574Z","2025-12-01T00:58:37.574Z"
1115,"6944007449","node","Chipotle",39.652192,-84.1094025,"fast_food",,"6000 Wilmington Pike, Dayton, OH 45459","6000","Wilmington Pike","Dayton","OH","45459",,,,"+1 937-848-2974",,"https://locations.chipotle.com/oh/dayton/6000-wilmington-pike",,,,,,,"mexican","osm",,,,"Chipotle","Q465751",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.577Z","2025-12-01T00:58:37.577Z"
1116,"6944007455","node","Gyro Delight",39.6521953,-84.1091759,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"mediterranean","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.581Z","2025-12-01T00:58:37.581Z"
1117,"6944035112","node","Godfather's Pizza",39.6585705,-84.108842,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,"Godfather's Pizza","Q5576353",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.584Z","2025-12-01T00:58:37.584Z"
1118,"6944035122","node","Starbucks",39.6586396,-84.1047549,"cafe",,"4341 Feedwire Road, Dayton, OH 45440","4341","Feedwire Road","Dayton","OH","45440",,,,"+1 937-439-9301",,"https://www.starbucks.com/store-locator/store/12331/target-dayton-1940-4341-feedwire-rd-dayton-oh-454403970-us",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.588Z","2025-12-01T00:58:37.588Z"
1119,"6944035123","node","Donatos Pizza",39.6596228,-84.1072121,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,"Donatos Pizza","Q1240741",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.660Z","2025-12-01T00:58:37.660Z"
1120,"6944035128","node","Tokyo Sushi & Grill",39.65963,-84.1066556,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"japanese","osm",,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.664Z","2025-12-01T00:58:37.664Z"
1121,"6944035150","node","Bagger Dave's",39.6629762,-84.1080671,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"american","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.669Z","2025-12-01T00:58:37.669Z"
1122,"6944035151","node","Domino's",39.6631008,-84.1080594,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,"Domino's","Q839466",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.673Z","2025-12-01T00:58:37.673Z"
1123,"6944058017","node","First Watch",39.663762,-84.1079883,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"american;breakfast","osm",,,,"First Watch","Q5454064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.678Z","2025-12-01T00:58:37.678Z"
1124,"6944058018","node","Firehouse Subs",39.6638873,-84.1079759,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"sandwich","osm",,,,"Firehouse Subs","Q5451873",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.681Z","2025-12-01T00:58:37.681Z"
1125,"6944058019","node","MOD Pizza",39.664014,-84.1079635,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,"MOD Pizza","Q19903469",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.685Z","2025-12-01T00:58:37.685Z"
1126,"6944109437","node","Off Par Bar and Social",39.6957027,-84.1018129,"bar",,"14 Greene Boulevard, Beavercreek, OH 45440","14","Greene Boulevard","Beavercreek","OH","45440",,,,,,"https://www.offpar.com/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.762Z","2025-12-01T00:58:37.762Z"
1127,"6944109438","node","Noodles & Company",39.6958977,-84.1027356,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"pasta","osm",,,,"Noodles & Company","Q7049673",,,,,,,,"yes","yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.766Z","2025-12-01T00:58:37.766Z"
1128,"6944109439","node","Deg's Flame Grilled Chicken",39.6958276,-84.102741,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"chicken","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.771Z","2025-12-01T00:58:37.771Z"
1129,"6944185338","node","Panera Bread",39.6948291,-84.1037427,"fast_food",,"49 Chestnut Street, Beavercreek, OH 45430","49","Chestnut Street","Beavercreek","OH","45430",,,,"+1 937-426-7300",,"https://locations.panerabread.com/oh/beavercreek/49-chestnut-street.html",,,,,,"Mo-Sa 06:00-21:00; Su 07:00-20:00","sandwich;bakery","osm",,,,"Panera Bread","Q7130852",,"yes",,,,,,"yes","yes",,,,,,,,"yes",,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.775Z","2025-12-01T00:58:37.775Z"
1130,"6944185344","node","Condado Tacos",39.6939342,-84.10389,"restaurant",,"4482 Glengarry Drive, Beavercreek, OH 45440","4482","Glengarry Drive","Beavercreek","OH","45440",,,,"+1 (937) 705-6528",,"https://locations.condadotacos.com/oh/4482-glengarry-dr",,,,,,"Su-Th 11:00-22:00; Fr-Sa 11:00-23:00","tacos","osm",,,,"Condado Tacos","Q118640152",,,,,,,,"yes","yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.780Z","2025-12-01T00:58:37.780Z"
1131,"6944185345","node","Pho District",39.6938122,-84.1034489,"restaurant",,"unknown","4474","Glengarry Drive",,,,,,,"+19379880042",,"https://phodistrictdayton.com/",,,,,,"Mo-Sa 10:00-22:00; Su 12:00-17:00","vietnamese","osm",,,,,,,,,,,,,,,"yes",,,,,,,"yes","yes",,,,,,,,"yes","yes",,,,,,"active","unchanged",,"2025-12-01T00:58:37.784Z","2025-12-01T00:58:37.784Z"
1132,"6944185350","node","Brio",39.6941031,-84.1030647,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"italian","osm",,,,"Brio","Q64055835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.787Z","2025-12-01T00:58:37.787Z"
1133,"6944185351","node","Auntie Anne's",39.6938028,-84.1030647,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"pretzel","osm",,,,"Auntie Anne's","Q4822010",,"yes",,,,,,"yes","yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.791Z","2025-12-01T00:58:37.791Z"
1134,"6944185352","node","Club Oceano",39.6939952,-84.1020788,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"seafood","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.795Z","2025-12-01T00:58:37.795Z"
1135,"6944185356","node","Cheryl's Cookies",39.6937403,-84.1018451,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"cookie","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.799Z","2025-12-01T00:58:37.799Z"
1136,"6944185366","node","Ace Asian Cafe",39.6935316,-84.1007374,"cafe",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.858Z","2025-12-01T00:58:37.858Z"
1137,"6944215185","node","The Cheesecake Factory",39.6947129,-84.1021945,"restaurant",,"unknown",,,,,,,,,,,,,,,,,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 10:00-22:00","american","osm",,,,"The Cheesecake Factory","Q1045842",,,,,,,,"yes","yes",,,,,,,,"yes","yes",,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.862Z","2025-12-01T00:58:37.862Z"
1138,"6944215198","node","Chipotle",39.6948243,-84.1033453,"fast_food",,"4473 Walnut Street, Dayton, OH 45440","4473","Walnut Street","Dayton","OH","45440",,,,"+1 937-426-2611",,"https://locations.chipotle.com/oh/dayton/4473-walnut-st",,,,,,,"mexican","osm",,,,"Chipotle","Q465751",,"yes",,,,,,"yes","yes",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.866Z","2025-12-01T00:58:37.866Z"
1139,"6944228533","node","Crave",39.6934672,-84.1040705,"bar",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.869Z","2025-12-01T00:58:37.869Z"
1140,"6945928833","node","Sake Japanese",39.6980002,-84.1023637,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"japanese","osm",,,,,,,,,,,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.873Z","2025-12-01T00:58:37.873Z"
1141,"6945928835","node","El Toro",39.6976636,-84.1010511,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"mexican","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.876Z","2025-12-01T00:58:37.876Z"
1142,"6945928840","node","Jimmy John's",39.6970045,-84.1010096,"fast_food",,"4396 Indian Ripple Road, Beavercreek, OH 45440","4396","Indian Ripple Road","Beavercreek","OH","45440",,,,"+1 937-426-2654",,"https://locations.jimmyjohns.com/oh/beavercreek/sandwiches-3457.html",,,,,,,"sandwich","osm",,,,"Jimmy John's","Q1689380",,"yes",,,,,,"yes","no",,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.880Z","2025-12-01T00:58:37.880Z"
1143,"6946031254","node","Tsao's Cuisine",39.7742194,-84.079341,"restaurant",,"unknown",,,,,,,,,,,,,,,,,"Mo-Sa 11:00-21:00","chinese","osm",,,,,,,,,,,,,"yes","no",,,,,,,,"yes",,,,,,,,,"yes","yes",,,"2025-05-17",,,"active","unchanged",,"2025-12-01T00:58:37.884Z","2025-12-01T00:58:37.884Z"
1144,"6946031255","node","Marco's Pizza",39.7742397,-84.0791979,"restaurant",,"unknown",,,,,,,,,,,,,,,,,"Su-Th 11:00-23:00, Fr,Sa 11:00-24:00","pizza","osm",,,,"Marco's Pizza","Q6757382",,,,,,,,"yes","no",,,,,,,,"yes","yes",,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.887Z","2025-12-01T00:58:37.887Z"
1145,"6946072701","node","Starbucks",39.7767876,-84.0703435,"cafe",,"3800 Colonel Glenn Highway, Fairborn, OH 45324","3800","Colonel Glenn Highway","Fairborn","OH","45324",,,,"+1 937-320-9258",,"https://www.starbucks.com/store-locator/store/8593/colonel-glenn-zink-3800-colonel-glenn-highway-fairborn-oh-453242291-u",,,,,,"Mo-Fr 05:00-21:00; Sa,Su 05:30-21:00","coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,"yes","yes","yes",,,,,,,"yes",,,,,,,,,,,,,"2025-05-15",,,"active","unchanged",,"2025-12-01T00:58:37.891Z","2025-12-01T00:58:37.891Z"
1146,"6946072702","node","Hot Head Burritos",39.7768807,-84.0703824,"fast_food",,"unknown",,,,,,,,,,,,,,,,,"Mo-Su 10:30-21:00","mexican","osm",,,,"Hot Head Burritos","Q5910008",,"yes",,,,,,"yes","no","yes",,,,,,,"yes","yes",,,,,,,,,,,,"2025-05-15",,,"active","unchanged",,"2025-12-01T00:58:37.894Z","2025-12-01T00:58:37.894Z"
1147,"6946072705","node","Glazed",39.7770528,-84.0705849,"fast_food",,"unknown",,,,,,,,,,,,,,,,,"07:00-15:00","donut","osm",,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,"2025-05-15",,,"active","unchanged",,"2025-12-01T00:58:37.956Z","2025-12-01T00:58:37.957Z"
1148,"6946072706","node","Penn Station",39.7770384,-84.070656,"fast_food",,"unknown",,,,,,,,,,,,,,,,,"Mo-Sa 10:30-22:00; Su 11:00-21:00","sandwich","osm",,,,"Penn Station","Q7163311",,"yes",,"yes",,,,"yes","no","yes",,,,,,,"yes",,,,,,,,,,,,,"2025-05-15",,,"active","unchanged",,"2025-12-01T00:58:37.961Z","2025-12-01T00:58:37.961Z"
1149,"6946072707","node","Taste of Jerusalem",39.7770704,-84.0705058,"fast_food",,"unknown",,,,,,,,,,,,,,,,,"Mo-Sa 11:00-20:00; Su 12:00-20:00","pita;mediterranean","osm",,,,,,,,,"no",,,,"yes","yes","yes",,,,,,,,"yes","yes",,,,,,,,,,,"2025-05-15",,,"active","unchanged",,"2025-12-01T00:58:37.965Z","2025-12-01T00:58:37.965Z"
1150,"6946091779","node","Tropical Smoothie Cafe",39.7779334,-84.0549402,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"juice","osm",,,,"Tropical Smoothie Cafe","Q7845817",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.969Z","2025-12-01T00:58:37.969Z"
1151,"6946091780","node","The Flying Pizza",39.7779476,-84.0548408,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"pizza","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-05-28",,,"active","unchanged",,"2025-12-01T00:58:37.973Z","2025-12-01T00:58:37.973Z"
1152,"6946091783","node","One-Eyed Jacks",39.7779735,-84.054714,"pub",,"unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-05-28",,,"active","unchanged",,"2025-12-01T00:58:37.977Z","2025-12-01T00:58:37.977Z"
1153,"6946091784","node","Don Patron",39.7780086,-84.0545565,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"mexican","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.980Z","2025-12-01T00:58:37.980Z"
1154,"6946096088","node","First Watch",39.7781609,-84.0538796,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"american;breakfast","osm",,,,"First Watch","Q5454064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.984Z","2025-12-01T00:58:37.984Z"
1155,"6946096090","node","Shree-G Grocers",39.7781101,-84.0539812,,"convenience","unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2025-05-28",,,"active","unchanged",,"2025-12-01T00:58:37.987Z","2025-12-01T00:58:37.987Z"
1156,"6946096091","node","Jyot India Restaurant",39.7780976,-84.0540635,"restaurant",,"unknown",,,,,,,,,"+19377029627",,"https://www.jyotindiarestaurant.com/",,,,,,,"indian","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.991Z","2025-12-01T00:58:37.991Z"
1157,"6946096093","node","Subway",39.7780742,-84.0541977,"fast_food",,"unknown",,,,,,,,,,,,,,,,,,"sandwich","osm",,,,"Subway","Q244457",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:37.995Z","2025-12-01T00:58:37.995Z"
1158,"6946105572","node","Starbucks",39.7668259,-84.0499227,"cafe",,"unknown",,,,,,,,,,,,,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:38.059Z","2025-12-01T00:58:38.059Z"
1159,"6946122002","node","KFC",39.7615923,-84.0526725,"fast_food",,"2480 North Fairfield Road, Beavercreek, OH 45431","2480","North Fairfield Road","Beavercreek","OH","45431",,,,,,"https://locations.kfc.com/oh/beavercreek/2480-north-fairfield-road",,,,,,,"chicken","osm",,,,"KFC","Q524757",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:38.063Z","2025-12-01T00:58:38.063Z"
1160,"6946122008","node","Starbucks",39.7612804,-84.0509017,"cafe",,"2490 North Fairfield Road, Beavercreek, OH 45431","2490","North Fairfield Road","Beavercreek","OH","45431",,,,"+1 937-912-0500",,"https://www.starbucks.com/store-locator/store/89078/target-beavercreek-1128-2490-n-fairfield-rd-beavercreek-oh-45431-us",,,,,,,"coffee_shop","osm",,,,"Starbucks","Q37158",,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:38.068Z","2025-12-01T00:58:38.068Z"
1161,"6946122063","node","City Barbeque",39.7577264,-84.0531887,"restaurant",,"unknown",,,,,,,,,,,,,,,,,,"barbecue","osm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active","unchanged",,"2025-12-01T00:58:38.072Z","2025-12-01T00:58:38.073Z"
